stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
train,itemknn,0.3500840000051539,0.359375,0.328125,0.03125,1.0265393448278393,532291584,1,0.359375,digital_music,4,,digital_music,itemknn,none,4
retrieve_score,itemknn,0.315525299993169,0.3125,0.203125,0.109375,0.9904118623982466,532291584,12,0.0260416666666666,digital_music,4,,digital_music,itemknn,none,4
retrieve_select,itemknn,0.3280553000004147,0.328125,0.21875,0.109375,1.0002124641777932,532291584,6,0.0546875,digital_music,4,,digital_music,itemknn,none,4
train,itemknn,0.3307824000003165,0.34375,0.296875,0.046875,1.039202811273124,532291584,1,0.34375,digital_music,4,,digital_music,itemknn,quota_mmr,4
rerank_setup,itemknn,0.4127391000001807,0.40625,0.3125,0.09375,0.9842779615496134,532291584,3,0.1354166666666666,digital_music,4,,digital_music,itemknn,quota_mmr,4
retrieve_score,itemknn,0.3175025999953504,0.3125,0.21875,0.09375,0.9842439085682332,532291584,12,0.0260416666666666,digital_music,4,,digital_music,itemknn,quota_mmr,4
retrieve_select,itemknn,0.3398018000007141,0.34375,0.203125,0.140625,1.0116191262061518,532291584,6,0.0572916666666666,digital_music,4,,digital_music,itemknn,quota_mmr,4
rerank,itemknn,0.6607163999942713,0.65625,0.640625,0.015625,0.9932400648836474,532291584,1,0.65625,digital_music,4,,digital_music,itemknn,quota_mmr,4
train,als,30.25669390000257,30.484375,30.390625,0.09375,1.0075249827608366,532291584,1,30.484375,digital_music,4,,digital_music,als,none,4
retrieve_score,als,0.1744977999987895,0.390625,0.21875,0.171875,2.2385669045839527,532291584,8,0.048828125,digital_music,4,,digital_music,als,none,4
retrieve_select,als,0.3238710000005085,0.3125,0.21875,0.09375,0.9648903421408812,532291584,6,0.0520833333333333,digital_music,4,,digital_music,als,none,4
train,als,30.032748699995864,30.46875,30.3125,0.15625,1.014517528993415,532291584,1,30.46875,digital_music,4,null,digital_music,als,quota_mmr,4
rerank_setup,als,0.4087982999990345,0.421875,0.25,0.171875,1.0319881467241825,536571904,3,0.140625,digital_music,4,null,digital_music,als,quota_mmr,4
retrieve_score,als,0.17504560000088532,0.375,0.25,0.125,2.1422989209560446,536571904,8,0.046875,digital_music,4,null,digital_music,als,quota_mmr,4
retrieve_select,als,0.33742609999899287,0.328125,0.1875,0.140625,0.9724351495067494,536571904,6,0.0546875,digital_music,4,null,digital_music,als,quota_mmr,4
rerank,als,0.5306516999989981,0.53125,0.53125,0.0,1.0011274815495796,536571904,1,0.53125,digital_music,4,null,digital_music,als,quota_mmr,4
