dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction
ml100k,popularity,none,200,100,10,0.0001579878665318,0.3107562000004691,0.0,0.0,0.011574074074074,0.3124802999991516,0.0082236842105263,0.3134006000000227,0.0,0.0,0.0001579878665318,9.898879142300196e-05,0.065523955616762,1.0,0.105,1.1845,0.0555967383246849,0.9817709414381024,0.37,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,popularity,none,200,200,10,0.0001583080040526,0.3098009999994247,0.0,0.0,0.011574074074074,0.3154126000008546,0.0104166666666666,0.3146573000012722,0.0,0.0,0.0001583080040526,0.0001099537037037,0.065523955616762,1.0,0.105,1.1845,0.0555967383246849,0.9817709414381024,0.515,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,popularity,none,200,400,10,0.0001621691748832,0.3071950000012293,0.0,0.0,0.011574074074074,0.3184117999990121,0.0135869565217391,0.3139805000027991,0.0,0.0,0.0001621691748832,0.000125805152979,0.065523955616762,1.0,0.105,1.1845,0.0555967383246849,0.9817709414381024,0.765,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,popularity,none,200,800,10,0.0001639559286463,0.3113950999977533,0.0,0.0,0.011574074074074,0.3163961999998719,0.0205078125,0.3252614000011817,0.0,0.0,0.0001639559286463,0.0001604094328703,0.065523955616762,1.0,0.105,1.1845,0.0555967383246849,0.9817709414381024,0.925,2,0.3,1.0,2,800,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,popularity,quota_mmr,200,50,10,0.0002492025518341,0.3191772999998647,0.09375,0.3876013000008242,0.0125,0.3110345999994024,0.0089285714285714,0.3067716999976255,0.1796875,0.4115722999995341,0.0939992025518341,0.0010055803571428,0.0709658600592294,0.9144322957055352,0.12,0.2375,0.0548554484803558,0.9837353595255744,0.26,2,0.3,1.0,2,50,ok,,,1349,943,0.0773079623019132,True,4.2,0.3609857459090688,,,
ml100k,popularity,quota_mmr,200,100,10,0.000248805732484,0.3017867999988084,0.1041666666666666,0.313113299998804,0.011574074074074,0.3173210999993898,0.0094696969696969,0.3122008999998797,0.2734375,0.5684605999995256,0.1044154723991507,0.0014724063552188,0.0724111841908188,0.9135624692340544,0.125,0.2395,0.0570793180133432,0.9836515937731654,0.37,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,0.3589296929588786,,,
ml100k,popularity,quota_mmr,200,200,10,0.0001617494824016,0.3119004999971366,0.08984375,0.3741564999982074,0.0120192307692307,0.3047206000010192,0.0100806451612903,0.3076550000005227,0.578125,0.6091859000007389,0.0900054994824016,0.0030011243796526,0.0724111841908188,0.91276953537174,0.125,0.2504999999999999,0.0578206078576723,0.9834418087472202,0.515,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,0.3577946435369597,,,
ml100k,popularity,quota_mmr,200,400,10,0.0001568775100401,0.3111457000013615,0.08984375,0.3591190999977698,0.0120192307692307,0.3166358000016771,0.0130208333333333,0.3125680000011925,1.390625,1.3901977999994417,0.0900006275100401,0.0070783253205128,0.0724111841908188,0.9118569887326028,0.125,0.2504999999999999,0.0570793180133432,0.9833854707190512,0.765,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,0.3562506783671273,,,
ml100k,popularity,quota_mmr,200,800,10,0.0001684636118598,0.2992560000020603,0.08984375,0.3676111000022501,0.0120192307692307,0.3079972000014095,0.021875,0.3255918999966525,3.453125,3.4625611000010394,0.0900122136118598,0.0174350961538461,0.0724111841908188,0.9108018467501612,0.125,0.2529999999999999,0.0578206078576723,0.9832624166048926,0.925,2,0.3,1.0,2,800,ok,,,1349,943,0.0773079623019132,True,4.2,0.3544515323205361,,,
ml100k,itemknn,none,200,50,10,0.203125,0.3953799000009894,0.0,0.0,0.02734375,0.3341035999983432,0.0071022727272727,0.3062566000007791,0.0,0.0,0.203125,0.0001722301136363,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.315,2,0.3,1.0,2,50,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,itemknn,none,200,100,10,0.1953125,0.3950589999985823,0.0,0.0,0.02734375,0.3212515000013809,0.0082236842105263,0.3106129999978293,0.0,0.0,0.1953125,0.0001778371710526,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.435,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,itemknn,none,200,200,10,0.203125,0.3931975000014063,0.0,0.0,0.02734375,0.3296396000005188,0.009765625,0.3185825000000477,0.0,0.0,0.203125,0.000185546875,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.675,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,itemknn,none,200,400,10,0.2109375,0.4130576999996265,0.0,0.0,0.0284090909090909,0.3121604999978444,0.0142045454545454,0.3161335000004328,0.0,0.0,0.2109375,0.0002130681818181,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.83,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,itemknn,none,200,800,10,0.203125,0.3953975000003993,0.0,0.0,0.0260416666666666,0.3213835999995353,0.0183823529411764,0.3164042999997036,0.0,0.0,0.203125,0.0002221200980392,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.905,2,0.3,1.0,2,800,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,itemknn,quota_mmr,200,50,10,0.1875,0.394348900001205,0.09375,0.3647524999978486,0.0252403846153846,0.3541675999986182,0.0072674418604651,0.3041716000007,0.1041666666666666,0.3152527999991434,0.28125,0.0006833724657125,0.0565142714466217,0.917920774884621,0.125,0.256,0.1000741289844329,0.9596597479614528,0.315,2,0.3,1.0,2,50,ok,,,1349,943,0.0773079623019132,True,4.2,0.4037788820431507,,,
ml100k,itemknn,quota_mmr,200,100,10,0.203125,0.4081833000018378,0.09375,0.3685576999996556,0.0284090909090909,0.3129838999993808,0.0086805555555555,0.3473998999979812,0.234375,0.4634799999985262,0.296875,0.0013573232323232,0.0559594408884768,0.9153400052726732,0.125,0.2505,0.1000741289844329,0.9586011860637508,0.435,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,0.3985594733065898,,,
ml100k,itemknn,quota_mmr,200,200,10,0.1953125,0.3905892000002495,0.09375,0.37076000000161,0.0284090909090909,0.3132447000025422,0.0100806451612903,0.3097195000009378,0.5625,0.5605644999996002,0.2890625,0.0030049486803519,0.05286461796735,0.9130152151378188,0.12,0.2515,0.1052631578947368,0.9571719792438844,0.675,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,0.3931850457599202,,,
ml100k,itemknn,quota_mmr,200,400,10,0.2109375,0.4111512999988918,0.09765625,0.3917370999988634,0.02734375,0.3375605000001087,0.0148809523809523,0.3049099000018032,1.453125,1.4614789000006567,0.30859375,0.0074767485119047,0.0528047921206195,0.9106604769490756,0.12,0.25,0.1074870274277242,0.9564106745737584,0.83,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,0.3872791847090682,,,
ml100k,itemknn,quota_mmr,200,800,10,0.2109375,0.4163368000008631,0.1015625,0.39788789999875,0.03125,0.3618046999981743,0.021875,0.3303485000033106,4.0,4.086103399997228,0.3125,0.020265625,0.0528047921206195,0.910218771199078,0.12,0.2495,0.1082283172720533,0.9563721275018532,0.905,2,0.3,1.0,2,800,ok,,,1349,943,0.0773079623019132,True,4.2,0.3858843983375126,,,
ml100k,als,none,200,50,10,3.921875,3.956271799997921,0.0,0.0,0.0148809523809523,0.3135919999986072,0.0086805555555555,0.3100704999997106,0.0,0.0,3.921875,0.0001178075396825,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.375,2,0.3,1.0,2,50,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,als,none,200,100,10,4.234375,4.291566600000806,0.0,0.0,0.0240384615384615,0.3114922000022488,0.0125,0.308748999999807,0.0,0.0,4.234375,0.0001826923076923,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.535,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,als,none,200,200,10,4.453125,4.648602500001289,0.0,0.0,0.0148809523809523,0.3142084999999497,0.0111607142857142,0.3159087999993062,0.0,0.0,4.453125,0.0001302083333333,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.72,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,als,none,200,400,10,4.125,4.128257800002757,0.0,0.0,0.015625,0.3095670000002428,0.0148809523809523,0.3206180000015592,0.0,0.0,4.125,0.0001525297619047,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.84,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,als,none,200,800,10,4.234375,4.242895299998054,0.0,0.0,0.0173611111111111,0.3011350000015227,0.0240384615384615,0.3189840999984881,0.0,0.0,4.234375,0.0002069978632478,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.955,2,0.3,1.0,2,800,ok,,,1349,943,0.0773079623019132,True,4.2,,,,
ml100k,als,quota_mmr,200,50,10,4.15625,4.188175700001011,0.1041666666666666,0.3220940999999584,0.0142045454545454,0.321427599999879,0.0076219512195121,0.3023850999998103,0.1354166666666666,0.4100359000003664,4.260416666666667,0.0007862158167036,0.054837282337344,0.9697145565923548,0.12,0.2625,0.4321719792438843,0.77212157153447,0.375,2,0.3,1.0,2,50,ok,,,1349,943,0.0773079623019132,True,4.2,0.1814241605846714,,,
ml100k,als,quota_mmr,200,100,10,3.8125,3.806479699997,0.1041666666666666,0.3211693999983254,0.015625,0.3039951999999175,0.0100806451612903,0.3132445000010193,0.375,0.3858922999970673,3.9166666666666665,0.0020035282258064,0.046903976104564,0.9664275307352176,0.1,0.2505,0.4329132690882135,0.768991104521868,0.535,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,4.2,0.172756587691325,,,
ml100k,als,quota_mmr,200,200,10,4.328125,4.393322600000829,0.109375,0.3302839000025415,0.0148809523809523,0.3005058000017016,0.0111607142857142,0.3204269999987446,0.671875,0.6694603999967512,4.4375,0.0034895833333333,0.0467896068356905,0.9645769039798254,0.1,0.25,0.4343958487768717,0.7650874722016309,0.72,2,0.3,1.0,2,200,ok,,,1349,943,0.0773079623019132,True,4.2,0.1654292378094277,,,
ml100k,als,quota_mmr,200,400,10,3.4375,3.4411737999980687,0.08984375,0.3598471000004792,0.0148809523809523,0.3017734000022756,0.0135869565217391,0.3127436000031593,1.609375,1.6066586999986612,3.52734375,0.0081892145445134,0.0467896068356905,0.9622224598264616,0.1,0.249,0.4440326167531505,0.759004447739066,0.84,2,0.3,1.0,2,400,ok,,,1349,943,0.0773079623019132,True,4.2,0.1588456238939502,,,
ml100k,als,quota_mmr,200,800,10,3.640625,3.6516952000019955,0.1015625,0.4054565000005823,0.015625,0.37232439999934286,0.026041666666666668,0.29784790000121575,4.15625,4.20827079999799,3.7421875,0.020989583333333336,0.046942834936323174,0.9592223013870506,0.1,0.247,0.4551519644180875,0.7508005930318755,0.955,2,0.3,1.0,2,800,ok,,,1349,943,0.07730796230191328,True,4.2,0.1521157463820071,,,
