stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_select,als,0.3121074000009685,0.3125,0.25,0.0625,1.0012579003222295,1186209792,14,0.0223214285714285,ml100k,0,,ml100k,als,quota_mmr,0
rerank,als,4.1825050999977975,4.140625,3.515625,0.625,0.9899868382712028,1186209792,1,4.140625,ml100k,0,,ml100k,als,quota_mmr,0
train,popularity,0.302830399999948,0.3125,0.3125,0.0,1.0319307440734276,1186209792,1463,0.0002136021872863,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3169086999987485,0.3125,0.296875,0.015625,0.9860884223160616,1186209792,25,0.0125,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3116035000020929,0.3125,0.21875,0.09375,1.0028770536848943,1186209792,42,0.0074404761904761,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.3001538999997137,0.3125,0.296875,0.015625,1.0411325656614756,1186209792,1864,0.0001676502145922,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3273116999989724,0.3125,0.28125,0.03125,0.9547474166092474,1186209792,25,0.0125,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3070446999990963,0.3125,0.234375,0.078125,1.01776711990443,1186209792,33,0.0094696969696969,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.3040005000002566,0.3125,0.3125,0.0,1.0279588355931528,1186209792,1755,0.0001780626780626,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3161241000016161,0.3125,0.3125,0.0,0.9885358313346004,1186209792,27,0.011574074074074,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3102666000013414,0.3125,0.21875,0.09375,1.0071983255646884,1186209792,29,0.0107758620689655,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.299195999999938,0.3125,0.3125,0.0,1.0444658351049636,1186209792,1881,0.000166135034556,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3243653999998059,0.3125,0.296875,0.015625,0.9634196495686252,1186209792,26,0.0120192307692307,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3099089999996067,0.3125,0.234375,0.078125,1.008360518734198,1186209792,23,0.0135869565217391,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.300298300000577,0.3125,0.3125,0.0,1.0406319316472972,1186209792,1886,0.0001656945917285,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3216738000010082,0.3125,0.28125,0.03125,0.9714810469457584,1186209792,26,0.0120192307692307,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3202054999965185,0.328125,0.25,0.078125,1.0247325545737584,1186209792,16,0.0205078125,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.3022729999975126,0.3125,0.3125,0.0,1.0338336536924286,1186209792,1742,0.0001793915040183,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.4388355999981286,0.421875,0.3125,0.109375,0.9613509022554212,1186209792,4,0.10546875,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3201609999996435,0.3125,0.3125,0.0,0.9760714140708828,1186209792,24,0.0130208333333333,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.303153699998802,0.3125,0.1875,0.125,1.0308302356238268,1186209792,39,0.0080128205128205,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,0.3335325000007287,0.328125,0.328125,0.0,0.983787187153525,1186209792,3,0.109375,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3095981000005849,0.3125,0.3125,0.0,1.0093731195359712,1186209792,1965,0.0001590330788804,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.3573995999977342,0.34375,0.21875,0.125,0.9618085750576644,1186209792,4,0.0859375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3051785999996355,0.3125,0.28125,0.03125,1.0239905419330624,1186209792,26,0.0120192307692307,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3115615999995498,0.3125,0.265625,0.046875,1.003011924449135,1186209792,38,0.0082236842105263,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,0.4370751999995264,0.4375,0.4375,0.0,1.0009719151314789,1186209792,2,0.21875,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3055071999988286,0.3125,0.3125,0.0,1.0228891495886128,1186209792,1947,0.0001605033384694,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.3580273999978089,0.34375,0.296875,0.046875,0.9601220465308064,1186209792,4,0.0859375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3014204999999492,0.3125,0.3125,0.0,1.036757619339271,1186209792,26,0.0120192307692307,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3132851000009395,0.3125,0.1875,0.125,0.997493975931389,1186209792,31,0.0100806451612903,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,0.6271525000011025,0.625,0.609375,0.015625,0.9965678204246996,1186209792,1,0.625,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3003982000009273,0.3125,0.3125,0.0,1.0402858605645284,1186209792,1745,0.0001790830945558,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.3637430999988282,0.359375,0.28125,0.078125,0.9879912498715652,1186209792,4,0.08984375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3116665000015928,0.3125,0.3125,0.0,1.0026743329758026,1186209792,26,0.0120192307692307,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3152823000018543,0.3125,0.265625,0.046875,0.9911752102739736,1186209792,22,0.0142045454545454,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,1.4115397999994457,1.40625,1.359375,0.046875,0.9962524613195832,1186209792,1,1.40625,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3120619999972405,0.3125,0.3125,0.0,1.0014035672486985,1186209792,1981,0.0001577486118122,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.366004100000282,0.359375,0.3125,0.046875,0.9818879078122978,1186209792,4,0.08984375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3081168999997317,0.3125,0.3125,0.0,1.0142254449537569,1186209792,25,0.0125,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.316935700000613,0.3125,0.28125,0.03125,0.9860044166668368,1186209792,16,0.01953125,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,3.128945299999032,3.109375,2.671875,0.4375,0.9937454004072752,1186209792,1,3.109375,ml100k,1,,ml100k,popularity,quota_mmr,1
train,itemknn,0.4010233999979391,0.40625,0.359375,0.046875,1.0130331546789733,1186209792,2,0.203125,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3361838999990141,0.328125,0.296875,0.03125,0.9760282988000384,1186209792,12,0.02734375,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3029478999997081,0.3125,0.21875,0.09375,1.0315305040909708,1186209792,42,0.0074404761904761,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.4122419999985141,0.421875,0.40625,0.015625,1.0233673424869874,1186209792,2,0.2109375,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3681686000018089,0.328125,0.328125,0.0,0.8912357001612516,1186209792,10,0.0328125,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.305486799999926,0.3125,0.140625,0.171875,1.0229574567545168,1186209792,38,0.0082236842105263,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.4682551999976567,0.46875,0.40625,0.0625,1.0010566887508046,1186209792,2,0.234375,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3416776999983995,0.328125,0.3125,0.015625,0.960334841874483,1186209792,10,0.0328125,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3012621000016224,0.3125,0.21875,0.09375,1.037302734058871,1186209792,28,0.0111607142857142,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.4534160999974119,0.453125,0.40625,0.046875,0.9993579848677328,1186209792,2,0.2265625,ml100k,1,,ml100k,itemknn,none,1
